ID,county,PD,TP,P,NP,rate
31,Juniata,Juniata County District Attorney,1,0,1,0%
,Juniata,Juniata County Sheriff,5,2,3,40%,,,,,,
31,Lackawanna,Archbald Boro Police Dept,77,67,10,87%
,Lackawanna,Blakely Boro Police Dept,120,103,17,86%
,Lackawanna,Carbondale City Police Dept,178,143,35,80%
,Lackawanna,Carbondale Township Police Dept,1,1,0,100%
,Lackawanna,Clarks Summit Boro Police Dept,27,22,5,81%
,Lackawanna,Covington Township Police Dept,24,12,12,50%
,Lackawanna,Dalton Boro Police Dept,13,12,1,92%
,Lackawanna,Dickson City Police Dept,217,178,39,82%
,Lackawanna,Dunmore Boro Police Dept,171,127,44,74%
,Lackawanna,Duryea Boro Police Dept,1,1,0,100%
,Lackawanna,Forest City Boro Police Dept,3,3,0,100%
,Lackawanna,Greenfield Township Police Dept,3,2,1,67%
,Lackawanna,Jefferson Township Police Dept,7,5,2,71%
,Lackawanna,Jermyn Boro Police Dept,18,15,3,83%
,Lackawanna,Jessup Boro Police Dept,37,28,9,76%
,Lackawanna,Lackawanna County District Attorney,47,39,8,83%
,Lackawanna,Lackawanna County Sheriff,17,13,4,76%
,Lackawanna,"Lackawanna County, Detectives",281,254,27,90%
,Lackawanna,Mayfield Boro Police Dept,16,14,2,88%
,Lackawanna,Moosic Police Dept,47,38,9,81%
,Lackawanna,Moscow Boro Police Dept,17,15,2,88%
,Lackawanna,Old Forge Police Dept,88,73,15,83%
,Lackawanna,Olyphant Boro Police Dept,56,46,10,82%
,Lackawanna,Roaringbrook Township Police Dept,5,5,0,100%
,Lackawanna,Scott Township Police Dept,16,15,1,94%
,Lackawanna,Scranton City Police Dept,1436,1242,194,86%
,Lackawanna,South Abington Township Police Dept,100,84,16,84%
,Lackawanna,Taylor Boro Police Dept,261,232,29,89%
,Lackawanna,Throop Boro Police Dept,44,36,8,82%
,Lackawanna,Univ Of Scranton Police Dept,4,2,2,50%
,Lackawanna,Waverly Township Police Dept,8,8,0,100%,,,,,,
31,Lancaster,Akron Boro Police Dept,28,22,6,79%
,Lancaster,Columbia Boro Police Dept,118,61,57,52%
,Lancaster,East Cocalico Township Police Dept,205,141,64,69%
,Lancaster,East Earl Township Police Dept,106,92,14,87%
,Lancaster,East Hempfield Township Police Dept,163,143,20,88%
,Lancaster,East Lampeter Township Police Dept,403,347,56,86%
,Lancaster,Elizabethtown Boro Police Dept,335,292,43,87%
,Lancaster,Ephrata Police Dept,217,163,54,75%
,Lancaster,Lancaster County Sheriff,167,108,59,65%
,Lancaster,"Lancaster County, Detectives",33,6,27,18%
,Lancaster,"Lancaster County, District Attorney",66,26,40,39%
,Lancaster,Lancaster Police Dept,948,819,129,86%
,Lancaster,Lititz Boro Police Dept,949,800,149,84%
,Lancaster,Manheim Boro Police Dept,138,94,44,68%
,Lancaster,Manheim Township Police Dept,624,497,127,80%
,Lancaster,Manor Township Police Dept,578,501,77,87%,,,,,,
30,Lawrence,Bessemer Boro Police Dept,5,5,0,100%
,Lawrence,Ellwood City Boro Police Dept,123,110,13,89%
,Lawrence,Hickory Township Police Dept,19,12,7,63%
,Lawrence,Lawrence County District Attorney,58,34,24,59%
,Lawrence,Lawrence County Sheriff,5,5,0,100%
,Lawrence,Mahoning Township Police Dept,31,21,10,68%
,Lawrence,Neshannock Township Police Dept,104,85,19,82%
,Lawrence,New Beaver Boro Police Dept,173,125,48,72%
,Lawrence,New Castle City Police Dept,695,488,207,70%
,Lawrence,New Wilmington Boro Police Dept,13,13,0,100%
,Lawrence,North Beaver Township Police Dept,3,3,0,100%
,Lawrence,Pulaski Township Police Department,26,22,4,85%
,Lawrence,Shenango Township Police Dept,92,64,28,70%
,Lawrence,Union Township Police Dept,368,284,84,77%
,Lawrence,Wampum Boro Police Dept,3,2,1,67%
,Lawrence,Wayne Township Police Dept,3,1,2,33%ID,county,PD,TP,P,NP,rate
28,Lehigh,Alburtis Boro Pd Police Dept,11,11,0,100%
28,Lehigh,Allentown Police Dept,2904,2785,119,96%
28,Lehigh,Bethlehem City Police Dept,324,311,13,96%
28,Lehigh,Catasauqua Police Dept,52,46,6,88%
28,Lehigh,Coopersburg Police Dept,32,29,3,91%
28,Lehigh,Coplay Borough Police Dept.,16,15,1,94%
28,Lehigh,Emmaus Boro Police Dept,78,73,5,94%
28,Lehigh,Fountain Hill Police Dept,78,74,4,95%
28,Lehigh,Lehigh County District Attorney,8,8,0,100%
28,Lehigh,LEHIGH COUNTY JAIL,27,27,0,100%
28,Lehigh,"Lehigh County, Detectives",214,197,17,92%
28,Lehigh,Lower Milford Township Police Dept,8,7,1,88%
28,Lehigh,Macungie Boro Police Dept,26,25,1,96%
28,Lehigh,Salisbury Township Police Dept,98,92,6,94%
28,Lehigh,Slatington Police Dept,156,142,14,91%
28,Lehigh,South Whitehall Township Police Dept,387,369,18,95%
28,Lehigh,Upper Macungie Township Police Dept,215,199,16,93%
28,Lehigh,Upper Saucon Township Police Dept,68,61,7,90%
28,Lehigh,Whitehall Township Police Dept,549,522,27,95%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,ID,county,PD,TP,P,NP,rate
29,Lebanon,Annville Township Police Dept,70,67,3,96%
29,Lebanon,Cleona Boro Police Dept,6,5,1,83%
29,Lebanon,Cornwall Boro Police Dept,29,28,1,97%
29,Lebanon,Fort Indiantown Police Dept,15,14,1,93%
29,Lebanon,Lebanon City Police Dept,759,722,37,95%
29,Lebanon,"Lebanon County, Detectives",142,136,6,96%
29,Lebanon,Myerstown Police Dept,7,7,0,100%
29,Lebanon,N Annville Township Police Dept,2,2,0,100%
29,Lebanon,N Lebanon Township Police Dept,300,295,5,98%
29,Lebanon,N Londonderry Township Police Dept,131,127,4,97%
29,Lebanon,North Cornwall Township Police Dept,117,111,6,95%
29,Lebanon,Palmyra Boro Police Dept,126,125,1,99%
29,Lebanon,S Lebanon Township Police Dept,64,62,2,97%
29,Lebanon,S Londonderry Township Police Dept,55,52,3,95%
29,Lebanon,South Annville Township Police Dept,7,6,1,86%ID,county,PD,TP,P,NP,rate
27,Luzerne,Ashley Boro Police Dept,81,20,61,25%
27,Luzerne,Avoca Boro Police Dept,29,0,29,0%
27,Luzerne,Butler Township Police Dept,85,62,23,73%
27,Luzerne,Courtdale Boro Police Dept,26,15,11,58%
27,Luzerne,Conyngham Boro Police Dept,12,8,4,67%
27,Luzerne,Dallas Boro Police Dept,63,48,15,76%
27,Luzerne,Dallas Township PD,52,35,17,67%
27,Luzerne,"Dept Corrections, Central",23,13,10,57%
27,Luzerne,Dupont Boro Police Dept,59,19,40,32%
27,Luzerne,Duryea Boro Police Dept,71,40,31,56%
27,Luzerne,Edwardsville Boro Police Dept,104,34,70,33%
27,Luzerne,Exeter Boro Police Dept,60,32,28,53%
27,Luzerne,Exeter Township Police Dept,16,7,9,44%
27,Luzerne,Fairview Township Police Dept,32,14,18,44%
27,Luzerne,Forty Fort Pd Police Dept,79,50,29,63%
27,Luzerne,Freeland Boro Police Dept,48,27,21,56%
27,Luzerne,Hanover Township Police Dept,131,92,39,70%
27,Luzerne,Harveys Lake Boro Police Dept,135,84,51,62%
27,Luzerne,Hazleton Area School District,7,1,6,14%
27,Luzerne,Hazleton City Police Dept,314,184,130,59%
27,Luzerne,Hughestown Boro Police Dept,27,17,10,63%
27,Luzerne,Jackson Township Police Dept,149,111,38,74%
27,Luzerne,Jenkins Township Police Dept,47,35,12,74%
27,Luzerne,Kingston Boro Police Dept,267,192,75,72%
27,Luzerne,Kingston Township Police Dept,87,54,33,62%
27,Luzerne,Laflin Boro Police Dept,7,1,6,14%
27,Luzerne,Larksville Boro Police Dept,41,18,23,44%
27,Luzerne,Lehman Township Police Dept,18,13,5,72%
27,Luzerne,Luzerne Boro Police Dept,32,12,20,38%
27,Luzerne,Luzerne County Sheriff,4,0,4,0%
27,Luzerne,"Luzerne County, Detectives",41,31,10,76%
27,Luzerne,"Luzerne County, Prison",59,18,41,31%
27,Luzerne,Luzerne Intermediate unit,3,1,2,33%
27,Luzerne,Nanticoke Dpt Police Dept,167,44,123,26%
27,Luzerne,Nescopeck Boro Police Dept,9,1,8,11%
27,Luzerne,Newport Township Police Dept,134,23,111,17%
27,Luzerne,"Penn State, University PD",38,19,19,50%
27,Luzerne,Pittston City Police Dept,215,101,114,47%
27,Luzerne,Pittston Township Police Dept,165,95,70,58%
27,Luzerne,Plains Township Police Dept,173,95,78,55%
27,Luzerne,Plymouth Boro Police Dept,70,9,61,13%
27,Luzerne,Rice Township Police Dept,11,6,5,55%
27,Luzerne,Salem Township Police Dept,29,15,14,52%
27,Luzerne,Sugar Notch Boro Police Dept,8,4,4,50%
27,Luzerne,Sugarloaf Township Police Dept,70,35,35,50%
27,Luzerne,Swoyersville Boro Police Dept,34,30,4,88%
27,Luzerne,West Hazleton Boro Police Dept,85,35,50,41%
27,Luzerne,West Pittston Boro Police Dept,51,31,20,61%
27,Luzerne,West Wyoming Boro Police Dept,463,279,184,60%
27,Luzerne,White Haven Boro Police Dept,110,86,24,78%
27,Luzerne,Wilkes Barre City Police Dept,1343,809,534,60%
27,Luzerne,Wilkes Barre Township Police Dept,278,218,60,78%
27,Luzerne,Wilkes-Barre Area School District,17,8,9,47%
27,Luzerne,Wright Township Police Dept,38,20,18,53%
27,Luzerne,Wyoming Boro Police Dept,52,26,26,50%ID,county,PD,TP,P,NP,rate
25,McKean,Bradford City Police Dept,259,147,112,57%
25,McKean,Bradford Township Police Dept,52,49,3,94%
25,McKean,Foster Township Police Dept,105,87,18,83%
25,McKean,Kane Borough Police Dept,198,170,28,86%
25,McKean,"Mckean County, Detectives",34,21,13,62%
25,McKean,Mt Jewett Boro Police Dept,6,5,1,83%
25,McKean,Otto Eldred Regional Police Dept,19,5,14,26%
25,McKean,Port Allegany Police Dept,15,12,3,80%
25,McKean,Smethport Boro Police Dept,21,6,15,29%
25,McKean,Univ Of Pittsburgh Police Dept,14,12,2,86%ID,county,PD,TP,P,NP,rate
24,Mercer,Greenville Boro Police Dept,172,103,69,60%
24,Mercer,Grove City Boro Police Dept,108,106,2,98%
24,Mercer,Hempfield Township Police Dept,82,63,19,77%
24,Mercer,Hermitage City Police Dept,671,606,65,90%
24,Mercer,Jamestown Police Dept,4,1,3,25%
24,Mercer,Jefferson Township Pd Police Dept,37,29,8,78%
24,Mercer,Mercer Boro Police Dept,52,15,37,29%
24,Mercer,Mercer County Sheriff,9,6,3,67%
24,Mercer,"Mercer County, Detectives",8,5,3,63%
24,Mercer,New Wilmington Boro Police Dept,2,1,1,50%
24,Mercer,Pymatuning Township Police Dept,46,20,26,43%
24,Mercer,Sharon City Police Dept,99,85,14,86%
24,Mercer,Sharpsville Boro Police Dept,267,216,51,81%
24,Mercer,Shenango Township Police Dept,43,35,8,81%
24,Mercer,South Pymatuning Police Dept,42,26,16,62%
24,Mercer,Southwest Mercer Reg Police Dept,73,57,16,78%
24,Mercer,Stoneboro Police Dept,163,135,28,83%
24,Mercer,"Thiel, College PD",2,0,2,0%ID,county,PD,TP,P,NP,rate
23,Mifflin,Armagh Township Police Dept,34,33,1,97%
23,Mifflin,Granville Township Police Dept,108,98,10,91%
23,Mifflin,Huntingdon County District Attorney,1,1,0,100%
23,Mifflin,Lewistown Police Department,251,237,14,94%
23,Mifflin,Mifflin County District Attorney,36,32,4,89%
23,Mifflin,Mifflin County Regl Police Dept,149,137,12,92%ID,county,PD,TP,P,NP,rate
22,Monroe,Barrett Township Police Dept,20,17,3,85%
22,Monroe,"East Stroudsburg, University PD",7,6,1,86%
22,Monroe,Hazleton City Police Dept,1,1,0,100%
22,Monroe,Monroe County District Attorney,146,123,23,84%
22,Monroe,Pocono Mt Regl Police Dept,657,593,64,90%
22,Monroe,Pocono Township Police Dept,327,290,37,89%
22,Monroe,Stroud Area Regional Police Dept,1077,946,131,88%
22,Monroe,Stroudsburg Parking Enforcement,1,1,0,100%ID,county,PD,TP,P,NP,rate
21,Montgomery,Abington Police Dept,904,827,77,91%
21,Montgomery,Ambler Boro Police Dept,43,40,3,93%
21,Montgomery,Bridgeport Boro Police Dept,66,56,10,85%
21,Montgomery,Bryn Athyn Police Dept,5,3,2,60%
21,Montgomery,Cheltenham Township Police Dept,445,409,36,92%
21,Montgomery,Collegeville Boro Police Dept,50,38,12,76%
21,Montgomery,Conshohocken Boro Police Dept,117,79,38,68%
21,Montgomery,Douglass Township Police Dept,98,74,24,76%
21,Montgomery,East Norriton Police Dept,193,165,28,85%
21,Montgomery,Franconia Township Police Dept,45,41,4,91%
21,Montgomery,Hatboro Boro Police Dept,80,57,23,71%
21,Montgomery,Hatfield Police Dept,202,191,11,95%
21,Montgomery,Horsham Police Dept,125,114,11,91%
21,Montgomery,Jenkintown Boro Police Dept,55,38,17,69%
21,Montgomery,Lansdale Boro Police Dept,183,171,12,93%
21,Montgomery,Limerick Township Police Dept,284,251,33,88%
21,Montgomery,Lower Frederick Police Dept,16,14,2,88%
21,Montgomery,Lower Gwynedd Police Dept,41,31,10,76%
21,Montgomery,Lower Merion Police Dept,662,584,78,88%
21,Montgomery,Lower Moreland Township Police Dept,233,208,25,89%
21,Montgomery,Lower Pottsgrove Police Dept,174,156,18,90%
21,Montgomery,Lower Providence Police Dept,269,244,25,91%
21,Montgomery,Lower Salford Township Police Dept,91,81,10,89%
21,Montgomery,Marlborough Township Police Dept,27,20,7,74%
21,,Montgomery County District Attorney,1,1,0,100%
21,Montgomery,"Montgomery County, Detectives",163,142,21,87%
21,Montgomery,Montgomery Township Police Dept,571,541,30,95%
21,Montgomery,New Hanover Township Police Dept,60,44,16,73%
21,Montgomery,Norristown Boro Police Dept,1059,912,147,86%
21,Montgomery,North Wales Boro Police Dept,35,29,6,83%
21,Montgomery,Plymouth Township Police Dept,426,361,65,85%
21,Montgomery,Pottstown Police Dept,1058,944,114,89%
21,Montgomery,Reading City Police Dept,4,4,0,100%
21,Montgomery,Rockledge Boro Police Dept,36,30,6,83%
21,Montgomery,Royersford Boro P Police Dept,61,45,16,74%
21,Montgomery,Souderton Boro Police Dept,30,30,0,100%
21,Montgomery,Springfield Township Police Dept,119,88,31,74%
21,Montgomery,Telford Boro Police Dept,25,16,9,64%
21,Montgomery,Towamencin Township Police Dept,161,155,6,96%
21,Montgomery,Upper Dublin Township Police Dept,172,156,16,91%
21,Montgomery,Upper Gwynedd Township Police Dept,85,76,9,89%
21,Montgomery,Upper Merion Township Police Dept,738,660,78,89%
21,Montgomery,Upper Moreland Township Police Dept,482,447,35,93%
21,Montgomery,Upper Perkiomen Police Dept,89,70,19,79%
21,Montgomery,Upper Pottsgrove Police Dept,39,32,7,82%
21,Montgomery,Upper Providence Police Dept,220,146,74,66%
21,Montgomery,West Conshohocken Police Dept,34,24,10,71%
21,Montgomery,West Norriton Township Police Dept,297,275,22,93%
21,Montgomery,West Pottsgrove Police Dept,94,70,24,74%
21,Montgomery,Whitemarsh Township Police Dept,110,94,16,85%
21,Montgomery,Whitpain Township Police Dept,157,134,23,85%ID,county,PD,TP,P,NP,rate
20,Montour,Danville Boro Police Dept,75,64,11,85%
20,Montour,Mahoning Township Police Dept,94,73,21,78%ID,county,PD,TP,P,NP,rate
18,Northumberland,Coal Township Police Dept,218,196,22,90%
18,Northumberland,Danville Boro Police Dept,1,1,0,100%
18,Northumberland,Kulpmont Boro Police Dept,32,19,13,59%
18,Northumberland,Milton Boro Police Dept,118,104,14,88%
18,Northumberland,Mount Carmel Boro Police Dept,187,156,31,83%
18,Northumberland,Mount Carmel Township Police Dept,103,87,16,84%
18,Northumberland,Northumberland Boro Police Dept,38,18,20,47%
18,Northumberland,"Northumberland County, Detectives",1,0,1,0%
18,Northumberland,Northumberland District Attorney,13,10,3,77%
18,Northumberland,Point Township Police Dept,49,43,6,88%
18,Northumberland,Ralpho Township Police Dept,24,17,7,71%
18,Northumberland,Riverside Boro Police Dept,18,13,5,72%
18,Northumberland,Shamokin Police Dept,239,72,167,30%
18,Northumberland,Sunbury City Police Dept,207,122,85,59%
18,Northumberland,Watsontown Police Dept,46,42,4,91%
18,Northumberland,Zerbe Township Police Dept,6,3,3,50%ID,county,PD,TP,P,NP,rate
19,Northampton,Bangor Boro Police Dept,76,66,10,87%
19,Northampton,Bethlehem City Police Dept,1213,1070,143,88%
19,Northampton,Bethlehem Township Police Dept,309,298,11,96%
19,Northampton,Bushkill Township Police Dept,55,45,10,82%
19,Northampton,Colonial Regional Police Dept,387,353,34,91%
19,Northampton,East Bangor Police Dept,1,1,0,100%
19,Northampton,Easton Area School District,1,1,0,100%
19,Northampton,Easton Police Dept,689,592,97,86%
19,Northampton,Forks Township Police Dept,96,95,1,99%
19,Northampton,Freemansburg Police Dept,107,106,1,99%
19,Northampton,Hellertown Boro Police Dept,105,84,21,80%
19,Northampton,"Lafayette College, Public Safety",3,3,0,100%
19,Northampton,"Lehigh County, Detectives",11,10,1,91%
19,Northampton,Lehigh Township Police Dept,88,78,10,89%
19,Northampton,"Lehigh, University PD",40,36,4,90%
19,Northampton,Lower Saucon Police Dept,171,145,26,85%
19,Northampton,Moore Township Police Dept,76,73,3,96%
19,Northampton,"Moravian, College PD",8,8,0,100%
19,Northampton,Nazareth Boro Police Dept,68,65,3,96%
19,Northampton,North Catasauqua Police Dept,18,18,0,100%
19,Northampton,Northampton Borough Police Dept,68,65,3,96%
19,Northampton,Northampton Area SD Police,2,1,1,50%
19,Northampton,Northampton Cnt District Attorney,12,11,1,92%
19,Northampton,Northampton County Sheriff,5,5,0,100%
19,Northampton,"Northampton County, Detectives",15,13,2,87%
19,Northampton,Palmer Township Police Dept,189,180,9,95%
19,Northampton,Pen Argyl Police Dept,19,18,1,95%
19,Northampton,Plainfield Township Police Dept,15,12,3,80%
19,Northampton,Portland Police Dept,31,27,4,87%
19,Northampton,Roseto Boro Police Dept,10,10,0,100%
19,Northampton,Slate Belt Regional PD,79,73,6,92%
19,Northampton,Stockertown Police Dept,21,20,1,95%
19,Northampton,Tatamy Boro Police Dept,7,7,0,100%
19,Northampton,Upper Naz Township Police Dept,32,26,6,81%
19,Northampton,Walnutport Police Dept,45,40,5,89%
19,Northampton,Washington Township Police Dept,9,4,5,44%
19,Northampton,Wilson Boro Police Dept,153,120,33,78%
19,Northampton,Wind Gap Police Dept,21,13,8,62%ID,county,PD,TP,P,NP,rate
17,Perry,E Pennsboro Township Police Dept,1,1,0,100%
17,Perry,Marysville Police Dept,19,10,9,53%
17,Perry,Penn Township Police Dept,73,47,26,64%
17,Perry,Perry County Drug Task Force,2,1,1,50%
17,Perry,Perry County Sheriff,4,4,0,100%ID,county,PD,TP,P,NP,rate
16,Philadelphia,Philadelphia District Attorney's Office,150,8,142,5%
16,Philadelphia,"Delaware River Bridge, Port Authority",1,1,0,100%
16,Philadelphia,Pennsylvania Office of Attorney General,38,38,0,100%
16,Philadelphia,Philadelphia Housing Authority Pd,19,19,0,100%
16,Philadelphia,Philadelphia Pd,37964,37911,53,100%
16,Philadelphia,University Of Pennsylvania Pd,26,26,0,100%ID,county,PD,TP,P,NP,rate
15,Pike,East Stroudsburg School District Police,5,4,1,80%
15,Pike,Eastern Pike Regl Police Dept,185,155,30,84%
15,Pike,Milford Police Dept,42,39,3,93%
15,Pike,Pike County Sheriff,5,4,1,80%
15,Pike,"Pike County, Detectives",37,35,2,95%
15,Pike,Shohola Township Police Dept,5,5,0,100%ID,county,PD,TP,P,NP,rate
14,Potter,Coudersport Boro Police Dept,48,45,3,94%
14,Potter,Galeton Boro Police Dept,16,9,7,56%
14,Potter,Shinglehouse Police Dept,5,4,1,80%
14,Potter,Sweden Township Police Dept,6,6,0,100%
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
13,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,ID,county,PD,TP,P,NP,rate
13,Schuylkill,Ashland Boro Police Dept,109,72,37,66%
13,Schuylkill,Branch Township Police Dept,6,5,1,83%
13,Schuylkill,Butler Township Police Dept,38,30,8,79%
13,Schuylkill,Cass Township Police Dept,15,9,6,60%
13,Schuylkill,Coaldale Police Dept,71,45,26,63%
13,Schuylkill,East Union Township Police Dept,9,3,6,33%
13,Schuylkill,Foster Township Police Department,4,4,0,100%
13,Schuylkill,Frackville Boro Police Dept,133,89,44,67%
13,Schuylkill,Girardville Police Dept,31,23,8,74%
13,Schuylkill,Hegins Township Police Dept,13,8,5,62%
13,Schuylkill,Kline Township Police Dept,19,8,11,42%
13,Schuylkill,Mahanoy City Police Dept,167,85,82,51%
13,Schuylkill,Mahanoy Township Police Dept,18,11,7,61%
13,Schuylkill,Mcadoo Police Dept,78,50,28,64%
13,Schuylkill,Minersville Police Dept,117,78,39,67%
13,Schuylkill,New Castle Township Police Dept,3,3,0,100%
13,Schuylkill,New Philadelphia Police Dept,3,0,3,0%
13,Schuylkill,Orwigsburg Police Dept,23,17,6,74%
13,Schuylkill,"Penn State, University PD",6,2,4,33%
13,Schuylkill,Pine Grove Boro Police Dept,14,9,5,64%
13,Schuylkill,Port Carbon Police Dept,300,171,129,57%
13,Schuylkill,Pottsville Police Dept,308,182,126,59%
13,Schuylkill,Reilly Township Police Dept,3,3,0,100%
13,Schuylkill,Rush Township Police Dept,201,128,73,64%
13,Schuylkill,Ryan Township Police Dept,7,3,4,43%
13,Schuylkill,Schuylkill County District Attorney,28,22,6,79%
13,Schuylkill,Schuylkill County Sheriff,2,2,0,100%
13,Schuylkill,Schuylkill Haven Police Dept,229,152,77,66%
13,Schuylkill,Shenandoah Police Dept,349,183,166,52%
13,Schuylkill,St Clair Police Dept,83,47,36,57%
,Schuylkill,Tamaqua Police Dept,234,124,110,53%
,Schuylkill,Tower City Police Dept,24,16,8,67%
,Schuylkill,Tremont Police Dept,5,5,0,100%
,Schuylkill,Walker Township Police Dept,1,1,0,100%
,Schuylkill,West Mahanoy Township Police Dept,46,23,23,50%
,Schuylkill,West Penn Township Police Dept,24,11,13,46%ID,county,PD,TP,P,NP,rate
12,Snyder,Middleburg Boro Police Dept,50,49,1,98%
12,Snyder,Selinsgrove Boro Police Dept,35,34,1,97%
12,Snyder,Shamokin Dam Boro Police Dept,18,17,1,94%
12,Snyder,Snyder County District Attorney,8,8,0,100%
12,Snyder,Snyder County Sheriff,3,3,0,100%ID,county,PD,TP,P,NP,rate
11,Somerset,Berlin Boro Police Dept,21,18,3,86%
11,Somerset,Boswell Boro Police Dept,5,5,0,100%
11,Somerset,Conemaugh Township Police Dept,62,47,15,76%
11,Somerset,Confluence Boro Police Dept,7,7,0,100%
11,Somerset,Hooversville Boro Police Dept,10,8,2,80%
11,Somerset,Jennerstown Boro Police Dept,13,11,2,85%
11,Somerset,Meyersdale Boro Police Dept,16,15,1,94%
11,Somerset,Paint Township Police Dept,5,5,0,100%
11,Somerset,Rockwood Boro Police Dept,13,11,2,85%
11,Somerset,Shade Township Police Dept,84,53,31,63%
11,Somerset,Somerset Boro Police Dept,87,58,29,67%
11,Somerset,Somerset County District Attorney,35,28,7,80%
11,Somerset,"Somerset County, Detectives",6,5,1,83%
11,Somerset,Summit Township Police Dept,4,3,1,75%
11,Somerset,Windber Boro Police Dept,96,89,7,93%ID,county,PD,TP,P,NP,rate
10,Susquehanna,Forest City Boro Police Dept,44,26,18,59%
10,Susquehanna,Great Bend Police Department,14,12,2,86%
10,Susquehanna,Hop Bottom Boro Police Dept,6,1,5,17%
10,Susquehanna,Lanesboro Boro Police Dept,12,5,7,42%
10,Susquehanna,Montrose Boro Police Dept,26,6,20,23%
10,Susquehanna,Oakland Boro Police Dept,6,3,3,50%
10,Susquehanna,Silver Lake Township Police Dept,10,5,5,50%
10,Susquehanna,"Susquehanna County, Detectives",106,98,8,92%ID,county,PD,TP,P,NP,rate
1,Tioga,Blossburg Boro Police Dept,34,23,11,68%
1,Tioga,Elkland Boro Police Dept,19,10,9,53%
1,Tioga,Gaines Township Police Dept,3,2,1,67%
1,Tioga,Lawrence Township Police Dept,9,0,9,0%
1,Tioga,Lawrenceville Boro Police Dept,9,0,9,0%
1,Tioga,Mansfield Boro Police Dept,42,25,17,60%
1,Tioga,"Mansfield, University PD",8,8,0,100%
1,Tioga,Osceola Township Police Dept,4,1,3,25%
1,Tioga,Tioga Boro Police Dept,4,1,3,25%
1,Tioga,"Tioga County, Detectives",4,3,1,75%
1,Tioga,Wellsboro Boro Police Dept,127,118,9,93%
1,Tioga,Westfield Boro Police Dept,37,18,19,49%ID,county,PD,TP,P,NP,rate
2,Union,"Bucknell, University",4,4,0,100%
2,Union,Buffalo Valley Regional Police Department,101,75,26,74%
2,Union,Mifflinburg Boro Police Dept,35,30,5,86%
2,Union,New Berlin Police Dept,17,13,4,76%
2,Union,Union County Sheriff,8,7,1,88%
2,Union,"Union County, Detectives",7,4,3,57%PDID,county,PD,TP,P,NP,rate
3,Venango,Emlenton Police Dept,16,14,2,88%
3,Venango,Franklin Police Dept,155,151,4,97%
3,Venango,Oil City Police Dept,175,173,2,99%
3,Venango,Polk Boro Police Dept,20,19,1,95%
3,Venango,Sugarcreek Boro Police Dept,77,73,4,95%
3,Venango,Venango County Sheriff,7,7,0,100%
